;name;description;price;scrap_date;supplier;type_of_product;sub_type_product;product_link
497;VELADOR RUSTICO 1 PUERTA 2 CAJONES X2;"Fabricado en Pino y terciado
Cajon con riel metalico
Bisagras metalicas";$170.000 $155.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-rustico-1-puerta-2-cajones-x2/
498;COMODA ROPERO INFANTIL NIÑO;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica";$195.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/comoda-ropero-infantil-nino/
499;CAJONERA MINI TRUPAN 40X40;"Fabricado en Trupan
Riel metálico
Cajones en terciado encolados
Tiradores plasticos
 ";$65.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-mini-trupan-40x40/
500;CAMA LINEA PLANA PLAZA CON COLCHON DE ESPUMA;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal
Colchon de espuma de 18cm de alto";$195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-linea-plana-plaza-con-colchon-de-espuma/
501;ROPERO CLOSET RUSTICO DESMONTABLE 150cm;"Madera Pino Oregon seco, tinturado y lacado.
Bisagras y tiradores metalicos de alta resistencia.
Características del Pino Oregon: Madera de color amarillo-rojizo, resistente, liviana, de veta vistosa, firme y resistente.
NOTA: Los detalles de la veta en la madera son parte de su originalidad y es la ecencia de los muebles rústicos.";$725.000 $595.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-rustico-desmontable/
502;ROPERO CUBO INFANTIL BARCO;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en esmalte acrilico colores a eleccion";$225.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-cubo-infantil-barco/
503;CAMA EUCA PLAZA CON COLCHON DE ESPUMA;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal
Colchon de espuma de 18cm de alto";$145.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-euca-plaza-con-colchon-de-espuma/
504;CAMA 1 1/2 PLAZAS;"Trabajado en madera Mdf de 15mm.
2 Cajones
Tiradores plasticos
Pintado en pintura acrílica
*NO INCLUYE COLCHON*";;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/camas-bebes/cama-1-12-plazas/
505;CAJONERA 120X110 TRUPAN;"Fabricado en Trupan
Riel metálico
3 Cajones con llave
Cajones en terciado encolados
Tiradores plasticos
 ";$165.000 $145.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-120x110-trupan/
506;COMODA ROPERO MELAMINA 120×120;"Trabajados en melamina de 15mm.
Rieles Ducasse de alta resistencia.
Bisagra metálica regulable
Fijaciones con tornillos tipo soberbio.
Base reforzada para una mayor firmeza y estabilidad.";$225.000 $185.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-ropero-melamina-120x120/
507;COMODA RUSTICA 200CM;"Fabricado en Pino y Terciado
Riel metálico
Cajones en terciado encolados
Tiradores metalicos";$385.000 $295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-rustica-200cm/
508;CAJONERA MELAMINA 6 CAJONES 80X120;"Trabajados en melamina de 15mm
2 Cajones con llave
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel telescopico metalico de alta resistencia
Bisagra metálica regulable
  Nota: Nuestros muebles son de fabricación nacional y se entregan armados.";$195.000 $175.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-melamina-6-cajones-80x120/
509;ROPERO CLOSET 150X180 TRUPAN;"Fabricado en Tupan mdf
Riel metálico
Cajones en terciado encolados
Tiradores plasticos
 ";$195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-150x180-trupan-2/
510;VELADOR TRUPAN 2 CAJONES 1 PUERTA;"Fabricado en Trupan tinturado y lacado
Cajon con riel metalico
Bisagras metalicas";$35.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-trupan-2-cajones-1-puerta/
511;CAMA EUROPEA PLAZA SIN COLCHON;"BASE
Esqueleto de estructura rígida de maderas
Tapizado en tela acolchado con espuma de alta densidad
4 Patas de madera
RESPALDO
Estructura de madera tapizado en capitone
Tela lavable de alta resistencia";$145.000 $125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-europea-plaza-sin-colchon/
512;CAMA EUROPEA PLAZA 1/2 SIN COLCHON;"BASE
Esqueleto de estructura rígida de maderas
Tapizado en tela acolchado con espuma de alta densidad
4 Patas de madera
RESPALDO
Estructura de madera tapizado en capitone
Tela lavable de alta resistencia";$155.000 $135.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-europea-plaza-1-2-sin-colchon/
513;CAMA PINO TAPIZADA PLAZA 1/2 SIN COLCHON;"Cama trabajada en pino oregon tinturada y lacada para mayor duracion en el tiempo
Tapiz de eco cuero
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal";$115.000 $95.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-pino-tapizada-plaza-12-sin-colchon/
514;VELADOR 2 CAJONES 1 PUERTA;"Fabricado en Placa de Eucaliptus
Cajon con riel metalico
Bisagras metalicas";$55.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-2-cajones-1-puerta-2/
515;COMODA CUBO MUDADOR INFANTIL;"Trabajado en madera Mdf de 15mm.
Bisagra metálicas
Pintado en pintura acrílica";$195.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/comoda-cubo-mudador-infantil/
516;ROPERO CLOSET RUSTICO 80CM;"Trabajado en terciado y pino
Madera cepillada tinturada y lacada para mayor duración en el tiempo
Bisagras metálicas
Tiradores metálicos
 ";$365.000 $245.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-rustico-80cm/
517;VELADOR INFANTIL 3 CAJONES NIÑA;"Trabajado en Mdf de 15mm.
Pintado en pintura acrílica";$65.000 $55.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-infantil-3-cajones-nina/
518;CAJONERA 62X105CM EUCA;"Fabricado en Placa de Eucaliptus
Riel metálico
Cajones en terciado encolados
Tiradores de madera
 ";$155.000 $135.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-62x105cm-euca/
519;TOCADOR TRUPAN 5 CAJONES 120CM;"Fabricado en Trupan
Cajones en terciado encolados
Tiradores de madera
Incluye espejo";$125.000 $95.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/tocador/tocador-trupan-5-cajones-120cm/
520;CAMA EUROPEA PLAZA CON COLCHON RESORTE;"BASE
Esqueleto de estructura rígida de maderas
Tapizado en tela acolchado con espuma de alta densidad
4 Patas de madera
RESPALDO
Estructura de madera tapizado en capitone
Tela lavable de alta resistencia
COLCHON
Fabricación nacional, trabajado con espuma de alta densidad
Estructura de resortes biconicos unidos por un espiral de acero
Tapizado con tela Soft, acolchada con láminas de espuma de alta densidad";$215.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-europea-plaza-con-colchon-resorte/
521;ROPERO CUBO INFANTIL ARCOIRIS;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en esmalte acrílico colores a eleccion";$225.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-cubo-arcoiris/
522;ROPERO CUBO LISO;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica.";$225.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-cubo-liso/
523;COMODA DOBLE TRUPAN 120CM;"Fabricado en Trupan
Riel metálico
Cajones en terciado encolados
Tiradores plasticos
 ";$145.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-doble-trupan-120cm/
524;CAJONERA 120X90 TRUPAN;"Fabricado en Trupan
Riel metálico
3 Cajones con llave
Cajones en terciado encolados
Tiradores plasticos
 ";$155.000 $135.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-120x90-trupan/
525;MESA CON 2 SILLAS INFANTIL;"Trabajado en madera Mdf de 15mm.
Pintado en pintura acrílica";$75.000 $65.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/mesas/mesa-con-2-sillas-infantil/
526;VELADOR INFANTIL 1 CAJON AUTO;"Trabajado en madera Mdf de 15mm.
Bisagras metálicas
Pintado en pintura acrílica";$55.000 $45.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-infantil-1-cajon-auto/
527;ROPERO CLOSET VINTAGE 150CM;"Bisagras metalicas
Rieles telescopicos extraresistentes
Terciado con placa de pino seco pintado y lacado en acrilico.";$395.000 $325.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-vintage-150cm/
528;CAJONERA REDONDA INFANTIL;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica";$95.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/cajoneras-bebes/cajonera-redonda-arcoiris/
529;CAMA EUROPEA PLAZA 1/2 CON COLCHON RESORTE;"BASE
Esqueleto de estructura rígida de maderas
Tapizado en tela acolchado con espuma de alta densidad
4 Patas de madera
RESPALDO
Estructura de madera tapizado en capitone
Tela lavable de alta resistencia
COLCHON
Fabricación nacional, trabajado con espuma de alta densidad
Estructura de resortes biconicos unidos por un espiral de acero
Tapizado con tela Soft, acolchada con láminas de espuma de alta densidad";$225.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-europea-plaza-1-2-con-colchon-resorte/
530;CAMA PINO TAPIZADA PLAZA 1/2 CON COLCHON DE RESORTE;"Cama trabajada en pino oregon tinturada y lacada para mayor duracion en el tiempo
Tapiz de eco cuero
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal";$245.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-pino-tapizada-plaza-12-sin-colchon-de-resorte/
531;PERCHERO CORAZON INFANTIL;"Trabajado en madera
Pintado con pintura acrílica y laca";;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/libreros/perchero-corazon-infantil/
532;ROPERO CLOSET 110X180 TRUPAN;"Fabricado en Tupan mdf
Riel metálico
Cajones en terciado encolados
Tiradores plasticos
 ";$155.000 $125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-110x180-trupan/
533;CAJONERA 115X115 VINTAGE;"Fabricado en Melamina
Riel telescopico metálico
Cajones en terciado encolados
Tiradores metalicos
 ";;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-115x150-vintage/
534;CAJONERA 50X100CM EUCA;"Fabricado en Placa de Eucaliptus
Riel metálico
Cajones en terciado encolados
Tiradores de madera
 ";$125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-50x100cm-euca/
535;CAJONERA 4 CAJONES;"Trabajado en madera Mdf de 15mm.
Rieles metálicas
Pintado en pintura acrílica";$95.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/cajoneras-bebes/cajonera-4-cajones-5/
536;CAMA EUCA 2 PLAZAS SIN COLCHON;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal";$125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-euca-2-plazas-sin-colchon/
537;VELADOR INFANTIL 3 CAJONES NIÑO;"Trabajado en Mdf de 15mm.
Pintado en pintura acrílica";$65.000 $55.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-infantil-3-cajones-nino/
538;COMODA RUSTICA PINO OREGON 150CM;"Madera Pino Oregon seco, tinturado y lacado.
Tiradores de madera.
Características del Pino Oregon: Madera de color amarillo-rojizo, resistente, liviana, de veta vistosa, firme y resistente.
NOTA: Los detalles de la veta en la madera son parte de su originalidad y es la ecencia de los muebles rústicos.";$545.000 $465.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-rustica-pino-oregon-150cm/
539;CAJONERA 80X85CM EUCA;"Fabricado en Placa de Eucaliptus
Riel metálico
Cajones en terciado encolados
Tiradores de madera
 ";$155.000 $135.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-80x85cm-euca/
540;RESPALDO CAPITONE 2 PLAZAS A PISO LINO;"Estructura de madera seca
Relleno en espuma de alta densidad
Tapizado en capitone
Tela lavable de alta resistencia";$195.000 $155.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/respaldo-capitone-2-plazas-a-piso-lino/
541;ROPERO MINI AUTO;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica";$155.000 $135.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-mini-infantil-auto/
542;ROPERO MINI TRUPAN;"Fabricado en Tupan mdf
Riel metálico
Cajones en terciado encolados
Tiradores plasticos
 ";$145.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-mini-trupan-2/
543;VELADOR TRUPAN 1 CAJON 1 PUERTA;"Fabricado en Trupan tinturado y lacado
Cajon con riel metalico
Bisagras metalicas";$30.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-trupan-1-cajon-1-puerta/
544;CLOSET REPISERO TRUPAN 2 PUERTAS;"Fabricado en Trupan
Cajones en terciado encolados
Tiradores de madera
 ";$85.000 $75.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/closet-repisero-trupan-2-puertas/
545;CAMA PINO TAPIZADA PLAZA 1/2 CON COLCHON ESPUMA;"Cama trabajada en pino oregon tinturada y lacada para mayor duracion en el tiempo
Tapiz de eco cuero
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal";$145.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-pino-tapizada-plaza-12-con-colchon/
546;VELADOR 2 CAJONES 1 PUERTA;"Fabricado en Placa de Eucaliptus
Cajon con riel metalico
Bisagras metalicas";$55.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-2-cajones-1-puerta/
547;ROPERO ESTILO RETRO;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica";$185.000 $145.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-estilo-retro/
548;ROPERO CLOSET 110X180 EUCA;"Fabricado en Placa de Eucaliptus
Riel metálico
Cajones en terciado encolados
Tiradores de madera
 ";$245.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-110x180-euca/
549;CUNA BAUL CORRAL 3 ETAPAS;"Trabajado en madera Mdf de 15mm.
Bisagras metálicas
Pintado en pintura acrílica.";$365.000 $315.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/cajoneras-bebes/cuna-baul-corral-3-etapas/
550;COMODA RUSTICA PINO OREGON 120x120CM;"Madera Pino Oregon seco, tinturado y lacado.
Tiradores de madera.
Características del Pino Oregon: Madera de color amarillo-rojizo, resistente, liviana, de veta vistosa, firme y resistente.
NOTA: Los detalles de la veta en la madera son parte de su originalidad y es la ecencia de los muebles rústicos.";$545.000 $465.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-rustica-pino-oregon-120x120cm/
551;VELADOR INFANTIL 1 CAJON;"Trabajado en madera Mdf de 15mm.
Bisagras metálicas
Pintado en pintura acrílica";$55.000 $45.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-infantil-1-cajon/
552;RESPALDO CAPITONE 2 PLAZAS A PISO EARS FELPA;"Estructura de madera seca
Relleno en espuma de alta densidad
Tapizado en capitone
Tela lavable de alta resistencia";$195.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/respaldo-capitone-2-plazas-ears-felpa/
553;RESPALDO CAPITONE 2 PLAZAS A PISO FELPA;"Estructura de madera seca
Relleno en espuma de alta densidad
Tapizado en capitone
Tela lavable de alta resistencia";$195.000 $155.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/respaldo-capitone-2-plazas-a-piso-felpa/
554;COMBO CUBO INFANTIL + ROPERO CUBO PARAGUAS;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica.";$330.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/combo-cubo-infantil-ropero-cubo-paraguas/
555;TOCADOR TRUPAN 2 CAJONES 60CM;"Fabricado en Trupan
Cajones en terciado encolados
Tiradores de madera
Incluye espejo";$95.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/tocador/tocador-trupan-cajones-60cm/
556;CUNA CORRAL;"Trabajado en madera Mdf de 15mm.
Rueda plastica extra firme
2 Cajones
Bisagras metálicas
Pintado en pintura acrílica.";;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/cunas/cuna-corral/
